L5	S1	S2	S3	S4	S5	S6
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Aphodousia	0.002778343398972712	0.0005928797840998534	5.401106249051069e-05	0.00226542395568574	0.0	0.0013555995482113687
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;UBA932;Coprenecus	0.0	0.00322015184748691	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;RF32;CAG-239;MGBC133411	0.0015462584838436832	0.004121905393208494	0.0	4.925924931749429e-14	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Hungatella	0.0004838019880355934	0.0	0.0	0.0058790560890733335	0.0	0.07399198401995742
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-917;Limadaptatus	0.010344617620996798	0.0006418329960930322	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-382;UBA1206	0.0	0.004734785065814529	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenella	0.00022206991059865687	2.4372739695013598e-05	0.0	0.0	1.1811703685151067e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;QAMM01	0.0002750013553578847	0.0	0.0	0.0005131764782511694	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes	0.31409890114365807	5.062489942967763e-06	0.0	1.1167825708012382	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-917;CAG-349	0.0	0.1394978454974878	0.0	0.0	0.0	0.0
Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae;Avelusimicrobium	0.0	0.0009974371230446245	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;RUG705	0.0	0.011962949936902693	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-314;Fimimonas	0.0	0.005700319647945242	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-552;Protoclostridium	0.0	0.005646925270706029	0.0	0.0006492304752240386	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS1279	0.0	0.004422797563602276	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;HGM13233	0.0	0.0008660006531220247	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_A;Planococcaceae;Psychrobacillus	0.00022774164877025199	1.4530831848800473e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_F	0.0	0.012656125631829827	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Anaerotruncus	0.0011865613240303263	0.0	0.0	0.0007130223303929298	4.92088664949037e-07	0.0002620712084008274
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;V9D3004	0.0006034503604093869	0.004164972598073826	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;UBA4636	0.0	0.0093112227516296	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;QAKW01;QAKW01	1.4200891778167219e-05	4.1937909292960556e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;UMGS1810;UMGS1810;?	0.0	0.000101354803014762	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus	0.0	0.0005988922793274966	0.0	0.0	0.01905771836881451	3.0681463626756146e-14
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Murimonas	0.0	0.0	0.0	0.00016033246226689944	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor	0.017668762128824074	0.0	0.004351721618685905	0.06306117300189601	0.011630325984942297	0.05178589085172093
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Micrococcaceae;?	0.0	0.0006097614553919849	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-56	0.00020245052391268953	3.953961583625927e-05	0.0	5.381008799459926e-06	0.0	0.0
Bacteria;Firmicutes;Bacilli;RFN20;CAG-826;RUG131	0.0	0.004370931916552025	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;?	5.737584981723063e-05	2.1244882040074862e-06	0.0	0.0	1.2866211177447892e-05	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Brevibacteriaceae;Brevibacterium	7.08170027915467e-05	0.0	0.0	0.0	1.889356394372593e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Filifactoraceae;Criibacterium	0.00017356418225876078	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Saccharofermentanales;Fastidiosipilaceae;Fastidiosipila	5.587939874107922e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Egerieimonas	0.000522121266087305	0.0	0.0	2.204228271202586e-05	0.0	1.6232107178014303e-05
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_AP	0.013143462647481525	0.0	0.0	0.0003469664961170417	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	0.0	0.0	0.0	0.0	0.0	0.06993725810697571
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	0.0	0.0	0.0	0.0	0.0	0.05121901935267361
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Aquaspirillaceae;Microvirgula	0.0	0.0	0.0	0.0	0.0	0.0004643562699747841
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus_A	0.00015927787340524913	0.0	0.0	0.0	0.0	0.0010775413398609248
Bacteria;Firmicutes;Bacilli;RF39;UBA660;Scybalousia	0.0004661187301211388	0.011560818700743825	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Microbacteriaceae;Labedella	0.0	6.537274357056043e-06	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;?;?	0.0	3.638451123933868e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;ML615J-28;CAG-313;UMGS1109	0.0	0.0006795090427427419	0.0	0.0	0.0	0.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;HGM08974	0.00321567993365276	0.0	0.0	0.0	1.2072930981269378e-05	2.864660335318696e-12
Bacteria;Actinobacteriota;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Friedmanniella	0.0	1.7554457224953453e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Paraclostridium	0.0	0.00042108976586349695	0.0	0.0	4.344795638262872e-05	0.001820984400897995
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UBA5026	0.0009432327764161904	0.014020524240945987	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UMGS1449	0.0	0.0023025070509049106	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;UBA644;UBA644	0.001019095649856827	0.010816104844520176	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;UBA5893	0.0	6.902146861945376e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Vagococcaceae;Vagococcus	4.2347700335732935e-05	5.380884171808212e-09	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UMGS1865	0.0	0.004041491467313499	0.0	0.0	0.0	0.0
Bacteria;Verrucomicrobiota;Kiritimatiellae;RFP12;UBA1067;UBA1067	0.0	0.0030704917385074005	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Marvinbryantia	0.0004487785330094782	0.007087488660274997	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;Onthousia	0.0013909357918772743	0.019289810366310767	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UBA6414	0.0	0.007879982690839215	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus_A	0.00032754486279432224	0.0343626938260084	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;?;?	0.0006281704217070486	0.00015883081467652093	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyribacter	0.07741825158603069	0.007944490787972462	2.3333671982499807e-14	1.913184578347056e-06	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;Parvimonas	0.0010773713937691743	3.273967424282724e-05	0.0	2.2082235004670306e-07	0.0	7.442974586449234e-06
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Dysgonomonas	0.0	0.0	0.0	0.0	0.0	0.03023228997589815
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-127	0.13164509696188173	0.04677430981975888	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Clostridiales;?;?	0.0	4.105236569023055e-06	0.0	2.1703268176765112e-05	5.2355431112010405e-05	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-628	0.0	0.05065672702186043	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-465;?	0.0	1.3261361283507424e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA1227	0.0	0.008871345808115516	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-138;PeH17	0.004534921076778855	0.12812281322235625	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-510	0.0	0.042992882471197466	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS263	0.0011594459898013186	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Choladousia	0.0014911737681867429	0.007523375773451773	0.0	0.0	0.0	0.0
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;CAG-312;UMGS1490	0.0	0.004812375597569233	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;?;?	0.0007797751554481319	0.0021645662989924056	4.2422455194887095e-05	0.00010129987910710789	0.0	0.00025595591654548565
Bacteria;Firmicutes;Bacilli;ML615J-28;CAG-313;UMGS75	0.0	0.00043323635879642354	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Schaedlerella	0.007019421561119958	0.01413895723088965	0.0013733837691532955	0.0	0.0	6.820738640050629e-15
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;14-2	0.0	0.002185104939915604	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Egerieenecus	0.0012401425314512425	0.00253888594087768	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G	0.057990781300815426	0.0	0.0	1.2933285410294857e-14	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Frisingicoccus	0.005218841806321754	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;UBA940	0.0	0.00036695570063719163	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UMGS2016	1.281577022589777e-05	0.000175100245492749	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_G;Sporolactobacillaceae;Sporolactobacillus	0.0	0.0	0.0	0.0	0.0	0.0002719422422148341
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lacrimispora	0.0	0.0	0.0	0.0001965960679369627	0.0	0.004107981449812645
Bacteria;Firmicutes_A;Clostridia;Eubacteriales;Eubacteriaceae;Pseudoramibacter	4.193563408285057e-05	0.0	0.0	0.0	0.0	2.3168030903809323e-14
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;F0428	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Veillonellaceae;Veillonella	0.0	3.969093062431366e-12	0.0064813533454353995	0.01771236092703315	0.07627050995904863	0.8221484760880433
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Gallacutalibacter	2.611235522551351e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Bittarella	0.00012634183702495922	0.0	0.0	7.632333590812526e-07	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_I	0.021501400086237597	0.0006881171230457094	2.8735103697566327e-05	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;P3;Onthomorpha	0.0	0.03831444172104095	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Instestinimonas_A	2.5593331980241322e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Acidovorax	0.0	0.0	0.0	0.0	6.6972125747353086e-06	0.0023069008502027057
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-605	0.0	0.02703215379397629	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;UMGS1124	0.0	0.00463163237954331	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Firm-04	0.0	0.0008717689008840412	0.0	0.0	0.0	0.0
Bacteria;Myxococcota;Bradymonadia;UBA4248;UBA4248;RGIG464	0.0	0.0005857766854148269	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_B;Dehalobacteriia;UBA4068;?;?	0.0	0.00014020842849668872	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Massilia	0.0	1.5027332558880582e-05	0.0	0.0	0.0	0.0
Bacteria;Chloroflexota;Anaerolineae;Aggregatilineales;?;?	0.0	5.881081606288582e-06	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Kineococcaceae;?	0.0	9.200551685983804e-06	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Dermatophilaceae;?	0.0	5.098328952389907e-06	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;?	0.0	0.0007308602310164609	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UBA11540	0.0	0.00032748160472690876	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-877	0.0	0.020260132284905908	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_A;Planococcaceae;Bhargavaea	0.0	1.2219264766315378e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales_B;DSM-18226;Cytobacillus	0.0	1.6963085259987018e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;?	0.0	0.0	0.0	1.9534455154541918e-05	0.0002493566070973395	0.00017234851542236338
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Apilactobacillus	0.0	9.468751530393013e-06	0.0	0.0	0.0	0.0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;?;?	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;SFJ001	0.00012164749065724823	0.006350504304094149	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;?;?	3.1903486395261046e-05	0.00030132498772212805	9.919113201557585e-05	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;?;?;?	0.0	5.947347050575905e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;GCA-900066495	0.00017882191296682848	0.0	2.284261965661219e-05	2.9235442697513304e-08	0.0	0.00010415069989356185
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Enorma	0.004199352636307276	0.0	0.0	2.181533325329785e-05	6.389466257278335e-07	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Cellulosilyticaceae;Cellulosilyticum	0.0	0.0	0.0	5.823692125175114e-06	0.0	0.0021031796044470434
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;UBA953;Spyradosoma	0.0	0.00047538396233615706	0.0	0.0	0.0	0.0
Bacteria;Desulfobacterota_I;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Mailhella	0.000782840646693072	0.0007987012108657444	4.837810026772292e-08	0.00010786308426627121	0.0	0.0
Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales;Victivallaceae;UMGS1518	0.0	8.517761406060952e-06	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-314;SFEB01	0.0	0.00017019303115744334	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Onthenecus	0.0003052455194950669	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Eubacteriales;Anaerofustaceae;Anaerofustis	8.445815612165447e-05	0.0	0.0	2.1525263904801046e-06	0.0	5.351850266202846e-06
Bacteria;Firmicutes;Bacilli;RFN20;CAG-288;CAG-568	0.0	0.005253458422365072	0.12796418998893536	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Luxibacter	0.0	0.0	0.0	0.0007374855211214741	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;HGM05190	0.0	0.0009647943346623449	0.0	0.0	0.0	0.0
Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Cloacibacillus	0.0029746855937679596	0.0034563160753141326	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Onthomonas	0.0014927561194204382	0.006798096749701346	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;?	0.0	0.0005028230657488094	0.00015045230272692106	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Monoglobales;Monoglobaceae;Roslinia	1.021100641520143e-05	2.785423695223199e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;S5-A14a	0.003262943719131303	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalicoccus	0.001641344812573472	0.0	0.0	0.0001173784260172834	8.21048024782781e-05	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAJFPI01	6.678446639501225e-06	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;?;?	0.0001917580191754559	0.0005097170238869325	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sneathia	0.0	0.0	0.0	0.0	0.0	0.012413099683608046
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;?	0.0	1.1200012079322519e-05	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_R	0.0	0.0	0.0	0.0	0.0	0.006502502370226525
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter_A	0.0	3.310118112314578e-06	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Kineosporiaceae;?	0.0	2.6048531518203642e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum	0.0	0.0	0.0	0.0	2.8142306307635346e-05	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Micromonosporaceae;Micromonospora	0.0	1.514644407726142e-06	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteria;Cyanobacteriia;Elainellales;?;?	0.0	8.324429556511877e-06	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;?;?	0.0	3.34463891746819e-06	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;CAG-390	0.0	0.012814226848535316	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;TANB77;UBA1234;HGM13618	0.0	0.002615372795782662	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Streptosporangiales;Streptosporangiaceae;Nonomuraea	0.0	1.5269500363965437e-06	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;Onthoplasma	0.0	7.675153212702579e-05	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;CADCTG01	0.0	6.508695178854647e-06	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Micromonosporaceae;Catenuloplanes	0.0	3.5929528732890396e-06	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1242;HGM11367	0.0	0.0005803350429423392	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;RGIG4076	0.0	0.0008429670514165001	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;?;?	0.0	0.00013176772132307037	5.245221530541544e-11	2.9347415272384875e-05	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-303	0.007662254199080743	0.0014901949447120367	0.0	0.0	0.0	0.0
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium_C	2.121153751847404e-05	0.00014965864561046523	0.0	0.0	0.0	4.240596752467361e-05
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-882	0.021583094198385534	0.006215634141692294	0.0	0.031926344953176915	0.0	0.0
Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;UMGS1477	0.0	0.00274394577597672	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;?	0.0006740557016047109	0.0	0.0	0.0	0.0	0.0004939474097247352
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella	0.11931786846159849	0.0	0.0	0.00020554999043195443	0.0	0.00010330718702678218
Bacteria;Firmicutes_C;Negativicutes;Acidaminococcales;Acidaminococcaceae;Succiniclasticum	0.005173074122273496	0.0014307376136134286	1.551017979083961e-14	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;QAMX01;QAMX01	0.0	0.0010337134739832274	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;TWA4	0.00010045743634126065	0.00034818416624648156	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Pseudoscilispira	0.0017351088017299053	0.0	1.4813718369491814e-05	8.360276072214896e-05	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Oxalobacter	0.0003176489220678297	0.00228200273749728	1.0882645268136045e-06	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;?	0.0	0.00010646876349067372	0.0	0.0	0.0009809545179566698	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus	0.0	0.0	0.5408761880407437	0.0	0.00027472654073766703	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;RUG591	0.0	0.0013815210539740122	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;HGM12669	1.3309286436034846e-09	0.0008957683973256027	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UMGS1668	0.0	0.005868741727276463	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;SFMI01	0.0	0.007806145583039508	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_B;Peptococcia;Peptococcales;Peptococcaceae;?	0.00010343996401312614	2.1434237200943598e-05	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Anaerotignaceae;Metalachnospira	0.0028334796426222556	0.0011589395508211956	0.0	3.451309129552131e-05	0.0	7.84755723863921e-06
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;UBA11471;UBA11471	0.0059486234279086435	0.013792113472724837	0.0	0.0022847189248972363	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;DSM-108975	0.0	0.0003234178633010017	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;RF39;UBA660;JAEDJI01	0.0	0.0017379672950096536	0.0	0.0	0.0	0.0
Bacteria;Spirochaetota;Brachyspirae;Brachyspirales;Brachyspiraceae;Brachyspira	0.0	0.02738589109676148	0.012842460003928224	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;MGBC163490	5.0720350591314595e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes_A;Clostridia;Lachnospirales;CAG-274;Gallispira	0.000812260022083083	0.00201913186838559	0.0	1.17393557103709e-06	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Turicimonas	0.000390993031210552	0.0	0.0	0.00047205563912861237	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Paramuribaculum	0.0015106384041398428	0.008973482094321767	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Bulleidia	0.00033177780997640117	0.018431459673001603	0.0009345375951848873	0.0	0.0	0.0
