	is_monodominant	signature_name
C10034IS2584FE.t1M15	False	
C10032MS2544FE.t0M15	False	
C10032IS2559FE.t5M16	True	S5
C10032IS2559FE.t4M15	True	S6
C10032IS2555FE.t3M15	True	S6
C10032IS2551FE.t2M15	False	
C10032IS2548FE.t1M15	False	
C10031IS2541FE.t5M16	False	
C10031IS2530FE.t1M15	False	
C10031IS2541FE.t4M15	False	
C10031IS2537FE.t3M15	True	S5
C10031MS2526FE.t0M15	False	
C10029IS2503FE.t3M15	False	
C10029MS2492FE.t0M15	False	
C10029IS2499FE.t2M15	True	S4
C10029IS2496FE.t1M15	False	
C10026IS2465FE.t4M16	False	
C10026MS2440FE.t0M15	False	
C10026IS2451FE.t3M15	False	
C10026IS2449FE.t2M15	False	
C10026IS2444FE.t1M15	False	
C10024IS2419FE.t5M16	False	
C10024IS2419FE.t4M15	False	
C10024IS2415FE.t3M15	False	
C10024IS2411FE.t2M15	True	S4
C10024IS2408FE.t1M15	False	
C10023IS2401FE.t5M16	True	S5
C10023IS2401FE.t4M16	False	
C10023IS2397FE.t3M15	True	S5
C10023MS2386FE.t0M15	False	
C10023IS2393FE.t2M15	False	
C10023IS2390FE.t1M15	False	
C10020IS2345FE.t5M16	False	
C10020IS2347FE.t4M15	False	
C10020MS2332FE.t0M15	False	
C10020IS2343FE.t3M15	True	S6
C10020IS2339FE.t2M15	False	
C10020IS2336FE.t1M15	True	S6
C10019IS2329FE.t5M16	False	
C10019MS2314FE.t0M16	False	
C10019IS2352FE.t3M15	True	S6
C10019IS2329FE.t4M15	False	
C10019IS2321FE.t2M15	True	S6
C10019IS2318FE.t1M15	False	
C10015MS2242FE.t0M15	False	
C10015IS2249FE.t2M15	False	
C10015IS2246FE.t1M15	False	
C10015IS2235FE.t3M15	False	
C10009MS2134FE.t0M15	False	
C10009IS2149FE.t5M16	True	S5
C10009IS2145FE.t3M16	False	
C10009IS2149FE.t4M15	False	
C10009IS2141FE.t2M15	False	
C10009IS2138FE.t1M15	False	
C10008IS2131FE.t5M16	False	
C10008IS2127FE.t3M15	False	
C10008IS2123FE.t2M15	True	S6
C10008IS2120FE.t1M15	True	S6
C10007IS2113FE.t5M16	False	
C10007IS2114FE.t4M15	True	S5
C10007IS2110FE.t3M15	True	S5
C10007IS2105FE.t2M15	True	S5
C10007IS2102FE.t1M15	False	
C10007MS2098FE.t0M15	False	
C10006IS2095FE.t5M16	True	S5
C10006IS2095FE.t4M15	False	
C10006IS2091FE.t3M15	False	
C10006IS2087FE.t2M15	False	
C10006IS2084FE.t1M15	True	S6
C10005IS2077FE.t5M15	False	
C10005IS2077FE.t4M15	False	
C10005IS2069FE.t2M15	False	
C10005IS2066FE.t1M15	False	
C10005MS2062FE.t0M15	False	
C10003IS2042FE.t4M15	True	S5
C10003IS2040FE.t3M15	False	
C10003MS2030FE.t0M15	False	
C10002IS2028FE.t4M15	False	
C10002IS2026FE.t3M15	True	S4
C10002IS2023FE.t2M15	False	
C10002MS2016FE.t0M15	False	
C10001IS2012FE.t3M15	False	
C10001IS2009FE.t2M15	True	S5
C10001IS2006FE.t1M15	True	S5
Center1	False	
Center2	True	S1
Center3	False	
Center4	False	
Center5	False	
Center6	False	
Center7	False	
Center8	False	
Center9	False	
Center10	False	
Center11	False	
Center12	False	
Center13	False	
Center14	False	
Center15	False	
Center16	True	S1
Center17	False	
Center18	False	
Center19	False	
Center20	True	S1
Center21	False	
Center22	False	
Center23	False	
Center24	False	
Center25	False	
Center26	False	
Center27	False	
Center28	False	
Center29	False	
Center30	False	
Center31	False	
Center32	False	
Center33	False	
Center34	False	
Center35	False	
Center36	False	
Center37	False	
Center38	False	
Center39	False	
Center40	False	
Center41	False	
Center42	False	
Center43	False	
Center44	True	S1
Center45	False	
Center46	False	
Center47	True	S1
Center48	False	
Center49	False	
Center50	False	
Center51	False	
Center52	False	
Center53	False	
Center54	False	
Center55	False	
Center56	False	
Center57	False	
Center58	False	
Center59	False	
Center60	True	S1
Center61	False	
Center62	False	
Chin1	False	
Chin2	False	
Chin3	False	
Chin4	True	S4
Chin5	False	
Chin6	False	
Chin7	False	
Chin8	False	
Chin9	False	
Chin10	False	
Chin11	False	
Chin12	False	
Chin13	False	
Chin14	False	
Chin15	False	
Chin16	False	
Chin17	False	
Chin18	False	
Chin19	False	
Chin20	False	
Chin21	False	
Chin22	True	S4
Chin23	True	S4
Chin24	False	
Chin25	False	
Chin26	False	
Chin27	False	
Chin28	False	
Chin29	False	
Chin30	False	
Chin31	False	
Chin32	False	
Chin33	False	
Chin34	False	
Chin35	False	
Chin36	False	
Chin37	False	
Chin38	False	
Chin39	False	
Chin40	False	
Chin41	False	
Chin42	False	
Chin43	False	
Chin44	False	
Chin45	False	
Chin46	False	
Chin47	False	
Chin48	False	
Chin49	False	
Chin50	False	
Chin51	True	S3
Chin52	False	
Chin53	False	
Chin54	False	
Chin55	False	
Chin56	False	
Chin57	False	
Chin58	False	
Chin59	False	
Chin60	False	
Chin61	False	
Chin62	False	
Chin63	False	
Chin64	False	
Chin65	False	
Chin66	False	
Chin67	False	
Chin68	False	
Chin69	True	S4
Chin70	True	S3
Chin71	False	
Chin72	False	
Chin73	False	
Chin74	False	
Chin75	False	
Chin76	False	
Chin77	False	
Chin78	False	
Chin79	False	
Chin80	False	
Chin81	False	
Chin82	False	
Chin83	False	
Chin84	False	
Chin85	False	
Chin86	False	
Chin87	False	
Chin88	False	
Chin89	False	
Chin90	False	
Chin91	False	
Chin92	True	S4
Chin93	False	
Chin94	True	S1
Chin95	False	
Chin96	False	
Chin97	False	
Chin98	False	
Chin99	False	
Chin100	False	
Chin101	False	
Chin102	False	
Chin103	False	
Chin104	False	
Chin105	False	
Chin106	False	
Chin107	False	
Chin108	False	
Chin109	False	
Chin110	False	
Chin111	False	
Chin112	False	
Chin113	False	
Chin114	False	
Chin115	False	
Chin116	False	
Chin117	False	
Chin118	False	
Chin119	True	S4
Chin120	False	
Chin121	False	
Chin122	False	
Chin123	False	
Chin124	False	
Chin125	False	
Chin126	False	
Chin127	False	
Chin128	False	
Chin129	False	
Chin130	False	
Chin131	False	
Chin132	False	
Chin133	False	
Chin134	False	
Chin135	False	
Chin136	False	
Chin137	False	
Chin138	False	
Chin139	False	
Chin140	False	
Chin141	False	
Chin142	False	
Chin143	False	
Chin144	True	S1
Chin145	False	
Chin146	False	
Chin147	False	
Chin148	False	
Chin149	False	
Chin150	False	
Chin151	False	
Chin152	False	
Chin153	False	
Chin154	False	
Chin155	False	
Chin156	False	
Chin157	False	
Chin158	False	
Chin159	False	
Chin160	True	S4
Chin161	False	
Chin162	False	
Chin163	False	
Chin164	False	
Chin165	False	
Chin166	False	
Chin167	True	S3
Chin168	False	
Chin169	False	
Chin170	False	
Chin171	False	
Chin172	False	
Chin173	False	
Chin174	False	
Chin175	False	
Chin176	False	
Chin177	False	
Chin178	False	
Chin179	False	
Chin180	False	
Chin181	False	
Chin182	False	
Chin183	False	
Chin184	False	
Chin185	False	
Chin186	False	
Chin187	False	
Chin188	False	
Chin189	False	
Chin190	True	S3
Chin191	False	
Chin192	False	
Chin193	False	
Chin194	False	
Chin195	False	
Chin196	True	S4
Chin197	False	
Chin198	False	
Chin199	False	
Chin200	False	
Chin201	False	
Chin202	False	
Chin203	False	
Chin204	False	
Chin205	False	
Chin206	False	
Chin207	False	
Chin208	False	
Chin209	False	
Chin210	False	
Chin211	False	
Chin212	False	
Chin213	False	
Chin214	False	
Chin215	False	
Chin216	False	
Chin217	False	
Chin218	False	
Chin219	False	
Chin220	False	
Chin221	False	
Chin222	False	
Chin223	False	
Chin224	False	
Chin225	False	
Chin226	False	
Chin227	True	S4
Chin228	False	
Chin229	False	
Chin230	False	
Chin231	False	
Chin232	False	
Chin233	False	
Chin234	False	
Chin235	True	S6
Chin236	False	
Chin237	False	
Chin238	False	
Chin239	False	
Chin240	False	
Chin241	False	
Chin242	False	
Chin243	False	
Chin244	False	
Chin245	False	
Chin246	False	
Chin247	False	
Chin248	False	
Chin249	True	S4
Chin250	False	
Chin251	True	S4
Chin252	True	S4
Chin253	False	
Chin254	False	
Chin255	False	
Chin256	True	S4
Chin257	True	S4
Chin258	True	S4
Chin259	False	
Chin260	False	
Chin261	False	
Chin262	False	
Chin263	False	
Chin264	False	
Chin265	False	
Chin266	False	
Chin267	True	S3
Chin268	False	
Chin269	False	
Chin270	False	
Chin271	False	
Chin272	False	
Chin273	False	
Chin274	False	
Chin275	False	
Chin276	False	
Chin277	False	
Chin278	False	
Chin279	False	
Chin280	False	
Chin281	False	
Chin282	False	
Chin283	True	S3
Chin284	False	
Chin285	False	
Chin286	False	
Chin287	False	
Chin288	False	
Chin289	False	
Chin290	True	S4
Chin291	False	
Chin292	True	S3
Chin293	False	
Chin294	False	
Chin295	False	
Chin296	False	
Chin297	False	
Chin298	False	
Chin299	True	S4
Chin300	False	
Chin301	False	
Chin302	False	
Chin303	False	
Chin304	False	
Chin305	False	
Chin306	False	
Chin307	False	
Chin308	False	
Chin309	False	
Chin310	False	
Chin311	True	S1
Chin312	False	
Chin313	False	
Chin314	False	
Chin315	True	S4
Chin316	False	
Chin317	True	S4
Chin318	False	
Chin319	False	
Chin320	False	
Chin321	False	
Chin322	False	
Chin323	False	
Chin324	False	
Chin325	False	
Chin326	False	
Chin327	False	
Chin328	False	
Chin329	False	
Chin330	False	
Chin331	False	
Chin332	False	
Chin333	False	
Chin334	False	
Chin335	False	
Chin336	False	
Chin337	False	
Chin338	False	
Chin339	False	
Chin340	False	
Chin341	False	
Chin342	True	S3
Chin343	False	
Chin344	False	
Chin345	False	
Chin346	False	
Chin347	False	
Chin348	False	
Chin349	False	
Chin350	False	
Chin351	False	
Chin352	False	
Chin353	False	
Chin354	False	
Chin355	False	
Chin356	False	
Chin357	False	
Chin358	False	
Chin359	False	
Chin360	False	
Chin361	False	
Chin362	True	S4
Chin363	False	
Chin364	False	
Chin365	False	
Chin366	False	
Chin367	True	S4
Chin368	False	
Chin369	False	
Chin370	False	
Chin371	False	
Chin372	False	
Chin373	False	
Chin374	False	
Chin375	False	
Chin376	False	
Chin377	True	S4
Chin378	False	
Chin379	True	S4
Chin380	False	
Chin381	False	
Chin382	False	
Chin383	False	
Chin384	False	
Chin385	True	S3
DeFilip1	False	
DeFilip2	False	
DeFilip3	False	
DeFilip4	False	
DeFilip5	False	
DeFilip6	False	
DeFilip7	False	
DeFilip8	False	
DeFilip9	False	
DeFilip10	False	
DeFilip11	False	
DeFilip12	False	
DeFilip13	False	
DeFilip14	False	
DeFilip15	False	
DeFilip16	False	
DeFilip17	False	
DeFilip18	False	
DeFilip19	False	
DeFilip20	False	
DeFilip21	False	
DeFilip22	False	
DeFilip23	False	
DeFilip24	False	
DeFilip25	False	
DeFilip26	False	
DeFilip27	False	
DeFilip28	False	
DeFilip29	False	
DeFilip30	False	
DeFilip31	False	
DeFilip32	False	
DeFilip33	False	
DeFilip34	False	
DeFilip35	False	
DeFilip36	False	
DeFilip37	False	
DeFilip38	False	
DeFilip39	False	
DeFilip40	False	
DeFilip41	False	
DeFilip42	False	
DeFilip43	False	
DeFilip44	False	
DeFilip45	False	
DeFilip46	False	
DeFilip47	False	
DeFilip48	False	
DeFilip49	False	
DeFilip50	False	
DeFilip51	False	
DeFilip52	False	
DeFilip53	False	
DeFilip54	False	
DeFilip55	False	
DeFilip56	False	
DeFilip57	False	
DeFilip58	False	
DeFilip59	False	
DeFilip60	False	
DeFilip61	False	
DeFilip62	False	
DeFilip63	False	
DeFilip64	False	
DeFilip65	False	
DeFilip66	False	
DeFilip67	False	
DeFilip68	False	
DeFilip69	False	
DeFilip70	False	
DeFilip71	False	
DeFilip72	False	
DeFilip73	False	
DeFilip74	False	
diet1	False	
diet2	True	S1
diet3	False	
diet4	False	
diet5	False	
diet6	False	
diet7	False	
diet8	False	
diet9	False	
diet10	False	
diet11	False	
diet12	False	
diet13	False	
diet14	False	
diet15	False	
diet16	True	S2
diet17	True	S1
diet18	False	
diet19	False	
diet20	False	
diet21	False	
diet22	False	
diet23	False	
diet24	False	
diet25	False	
diet26	False	
diet27	True	S3
E000823.12.5	False	
E000823.1.8	True	S4
E000823.24.3	False	
E000823.35.0	False	
E001958.11.8	False	
E001958.2.0	False	
E001958.24.1	False	
E001958.36.0	False	
E003188.11.6	False	
E003188.1.5	False	
E003188.24.2	False	
E003188.34.0	True	S4
E003188.4.5	False	
E003188.5.5	False	
E003188.6.5	False	
E003188.7.6	False	
E003188.8.4	False	
E003188.9.7	False	
E003953.12.1	False	
E003953.23.8	False	
E003953.2.3	False	
E003953.30.5	False	
E003953.30.9	False	
E003953.33.1	False	
E003953.34.2	False	
E003953.35.3	False	
E003953.3.8	False	
E003953.5.0	False	
E003953.6.0	False	
E003953.7.0	False	
E003953.8.4	False	
E003953.9.1	False	
E004628.10.1	False	
E004628.12.2	False	
E004628.1.8	False	
E004628.24.5	False	
E004628.35.5	False	
E004628.5.2	False	
E004628.6.2	False	
E004628.7.2	False	
E004628.8.3	False	
E004709.12.0	False	
E004709.24.7	False	
E004709.2.9	False	
E004709.35.3	False	
E004898.12.6	False	
E004898.23.8	False	
E004898.2.6	False	
E004898.28.4	False	
E004898.5.7	False	
E005786.10.0	False	
E005786.11.1	False	
E005786.12.0	False	
E005786.23.9	False	
E005786.35.3	False	
E005786.8.1	False	
E005786.9.1	False	
E006091.12.0	False	
E006091.2.0	False	
E006091.23.5	False	
E006091.34.2	False	
E006493.12.1	True	S4
E006493.1.7	False	
E006493.24.1	False	
E006493.35.8	False	
E006493.6.0	False	
E006781.12.2	False	
E006781.1.9	False	
E006781.24.2	False	
E006781.35.7	True	S4
E007944.11.8	False	
E007944.1.7	False	
E007944.24.2	False	
E007944.35.7	False	
E007944.5.7	False	
E010481.12.0	True	S4
E010481.2.1	False	
E010481.23.6	False	
E010481.29.8	False	
E010481.30.9	False	
E010481.33.0	False	
E010481.34.0	False	
E010481.35.1	False	
E010481.35.8	False	
E010581.12.1	False	
E010581.1.7	False	
E010581.24.0	False	
E010581.36.2	False	
E010581.6.1	False	
E010682.12.0	True	S4
E010682.2.1	True	S5
E010682.23.8	False	
E010682.34.6	True	S4
E011878.12.0	False	
E011878.1.8	False	
E011878.23.6	False	
E011878.35.8	False	
E012854.12.1	False	
E012854.1.9	False	
E012854.24.1	True	S4
E012854.35.1	True	S4
E013094.13.2	False	
E013094.1.5	False	
E013094.23.8	False	
E013094.35.6	False	
E013505.10.1	False	
E013505.11.0	False	
E013505.12.9	False	
E013505.14.2	False	
E013505.2.1	False	
E013505.24.1	False	
E013505.34.6	False	
E014086.12.0	False	
E014086.24.5	False	
E014086.2.5	False	
E014086.36.0	False	
E014403.11.9	False	
E014403.2.2	True	S5
E014403.23.4	False	
E014403.35.2	False	
E016063.11.5	False	
E016063.20.9	False	
E016063.22.8	False	
E016063.23.0	False	
E016063.2.4	True	S6
E016063.25.2	False	
E016063.34.8	True	S4
E016273.11.8	False	
E016273.2.0	False	
E016273.24.1	False	
E016273.35.1	False	
E016426.11.4	False	
E016426.23.7	False	
E016426.2.4	False	
E016426.34.9	True	S4
E017497.12.3	False	
E017497.2.3	False	
E017497.24.3	False	
E017497.34.2	False	
E018286.10.1	False	
E018286.11.1	False	
E018286.12.2	False	
E018286.13.1	False	
E018286.2.2	True	S6
E018286.24.2	False	
E018286.36.3	False	
E018286.6.0	False	
E019092.11.4	False	
E019092.12.4	False	
E019092.2.0	False	
E019092.23.6	False	
E019092.8.2	False	
E019092.9.3	False	
E019763.10.5	False	
E019763.1.5	True	S6
E019763.23.7	False	
E019763.35.6	False	
E019763.5.6	True	S6
E020570.11.8	False	
E020570.1.9	True	S4
E020570.23.8	False	
E020570.34.8	False	
E020924.10.4	False	
E020924.11.9	False	
E020924.1.8	False	
E020924.24.4	False	
E020924.26.9	False	
E020924.27.9	False	
E020924.29.2	False	
E020924.29.7	False	
E020924.30.8	False	
E020924.35.8	False	
E020924.3.6	False	
E020924.5.5	False	
E020924.6.8	False	
E020924.8.1	True	S6
E020924.9.4	False	
E021032.11.4	False	
E021032.12.3	False	
E021032.14.5	False	
E021032.15.5	False	
E021032.2.2	True	S5
E021032.24.2	False	
E021032.35.6	False	
E021032.5.4	False	
E021235.22.4	False	
E021235.35.8	False	
E021822.13.1	False	
E021822.24.6	False	
E021822.26.5	False	
E021822.2.6	False	
E021822.28.2	False	
E021822.28.9	False	
E021822.3.3	False	
E021822.35.8	False	
E021822.4.1	False	
E021822.5.0	False	
E021822.5.9	False	
E021822.7.2	False	
E021940.2.0	False	
E021940.23.7	False	
E021940.24.9	False	
E021940.25.7	False	
E021940.26.9	True	S4
E021940.28.6	False	
E021940.29.9	False	
E021940.34.5	False	
E021940.4.0	False	
E021940.4.9	False	
E021940.6.0	False	
E021940.6.9	False	
E021940.8.3	False	
E022497.12.5	False	
E022497.23.7	False	
E022497.2.3	False	
E022497.35.7	False	
E023445.11.7	False	
E023445.1.7	True	S5
E023445.23.7	True	S4
E023445.35.7	True	S4
E024907.11.6	True	S5
E024907.24.0	False	
E024907.35.0	False	
E024907.3.8	True	S5
E028794.11.7	True	S4
E028794.1.7	False	
E028794.23.7	False	
E028794.26.2	False	
E028794.27.3	False	
E028794.28.2	False	
E028794.29.9	False	
E028794.30.9	False	
E028794.35.4	False	
E032966.11.8	False	
E032966.1.7	False	
E032966.23.9	False	
E035134.11.8	False	
E035134.23.8	False	
E035134.2.9	False	
E035134.34.8	False	
Eth.1	False	
Eth.2	False	
Eth.3	False	
Eth.4	False	
Eth.5	False	
Eth.6	False	
Eth.7	False	
Eth.8	False	
Eth.9	False	
Eth.10	True	S5
Eth.11	False	
Eth.12	False	
Eth.13	False	
Eth.14	False	
Eth.15	False	
Eth.16	False	
Eth.17	False	
Eth.18	False	
Eth.19	False	
Eth.20	False	
Eth.21	False	
Eth.22	False	
Eth.23	True	S2
Eth.24	False	
Eth.25	False	
Eth.26	True	S5
Eth.27	False	
Eth.28	False	
Eth.29	False	
Eth.30	False	
Eth.31	False	
Eth.32	False	
Eth.33	False	
Eth.34	False	
Eth.35	False	
Eth.36	False	
Eth.37	False	
Eth.38	False	
Eth.39	False	
Eth.40	False	
Eth.41	False	
Eth.42	False	
Eth.43	False	
Eth.44	False	
Eth.45	False	
Eth.46	False	
Eth.47	False	
Eth.48	False	
Eth.49	False	
Eth.50	False	
ExCh1.1	False	
ExCh1.2	False	
ExCh2.1	False	
ExCh2.2	False	
ExCh3.1	False	
ExCh3.2	False	
ExCh4.1	False	
ExCh4.2	False	
ExCh5.1	False	
ExCh5.2	True	S2
ExCh6.1	False	
ExCh6.2	False	
ExCh7.1	False	
ExCh7.2	False	
ExCh8.1	False	
ExCh8.2	False	
ExCh9.1	False	
ExCh9.2	False	
ExCh10.1	False	
ExCh10.2	False	
ExCh11.1	False	
ExCh11.2	False	
ExCh12.1	False	
ExCh12.2	False	
ExCh13.1	False	
ExCh13.2	False	
ExCh14.1	False	
ExCh14.2	False	
ExCh15.1	False	
ExCh15.2	False	
ExCh16.1	False	
ExCh16.2	False	
ExCh17.1	False	
ExCh17.2	False	
ExCh18.1	False	
ExCh18.2	False	
ExCh19.1	False	
ExCh19.2	False	
ExCh20.1	False	
ExCh20.2	False	
ExCh21.1	False	
ExCh21.2	False	
ExCh22.1	False	
ExCh22.2	False	
ExCh23.1	False	
ExCh23.2	False	
ExCh24.1	False	
ExCh24.2	False	
ExCh25.1	True	S2
ExCh25.2	False	
ExCh26.1	False	
ExCh26.2	False	
ExCh27.1	False	
ExCh27.2	False	
ExCh28.1	False	
ExCh28.2	False	
ExCh29.1	False	
ExCh29.2	False	
ExCh30.1	False	
ExCh30.2	False	
ExCh31.1	False	
ExCh31.2	False	
ExCh32.1	False	
ExCh32.2	False	
ExCh33.1	False	
ExCh33.2	False	
ExCh34.1	False	
ExCh34.2	False	
ExCh35.2	False	
ExCh35.1	False	
FMTL9	False	
FMTL10	False	
FMTL7	False	
FMTL3	True	S1
FMTL1	False	
FMTL5	False	
FMTL4	False	
FMTL6	False	
FMTL8	False	
G45047	False	
G45048	False	
G45049	False	
G45050	False	
G45051	False	
G45052	False	
G45053	False	
G45054	False	
G45055	False	
G45056	True	S4
G45057	False	
G45058	False	
G45059	False	
G45060	False	
G45061	False	
G45062	False	
G45063	False	
G45064	False	
G45065	False	
G45066	False	
G45067	False	
G45068	False	
G45069	False	
G45070	False	
G45071	False	
G45072	False	
G45073	False	
G45074	False	
G45075	False	
G45076	False	
G45077	False	
G45078	False	
G45079	False	
G45080	False	
G45081	False	
G45082	False	
G45083	False	
G45084	False	
G45085	False	
G45086	False	
G45087	False	
G45088	False	
G45089	False	
G45090	False	
G45091	False	
G45092	False	
G45093	False	
G45094	False	
G45095	False	
G45096	False	
G45097	False	
G45098	False	
G45099	False	
G45100	False	
G45101	False	
G45102	False	
G45103	False	
G45104	False	
G45105	False	
G45106	False	
G45107	False	
G45108	False	
G45109	False	
G45110	False	
G45111	False	
G45112	True	S4
G45113	False	
G45114	False	
G45115	False	
G45116	False	
G45117	True	S4
G45118	False	
G45119	True	S4
G45120	True	S4
G45121	False	
G45122	False	
G45123	False	
G45124	False	
G45125	False	
G45223	False	
G45225	True	S5
G45226	False	
G45227	False	
G45228	False	
G45229	False	
G45230	False	
G45231	False	
G45235	False	
G45236	False	
G45237	False	
G45238	False	
G45239	False	
G45240	False	
G45241	False	
G45242	False	
G45243	False	
G45244	False	
G45245	False	
G45246	False	
G45247	False	
G45248	False	
G45249	False	
G45250	False	
G45251	False	
G45252	False	
G45253	False	
G45254	True	S4
G45255	False	
G45256	False	
G45257	False	
G45258	False	
G45259	False	
G45260	False	
G45261	False	
G45262	False	
G45263	False	
G45264	False	
G45265	False	
G45266	False	
G45267	False	
G45268	False	
G45269	True	S4
G45270	False	
G45271	False	
GABA1	False	
GABA2	False	
GABA3	False	
GABA5	False	
GABA7	False	
GABA8	False	
GABA9	True	S3
GABA10	False	
GABA11	False	
GABA12	False	
GABA13	False	
GABA14	False	
GABA15	False	
GABA16	False	
GABA17	False	
GABA18	False	
GABA19	False	
GABA20	False	
GABA21	False	
GABA22	False	
GABA23	False	
GABA24	False	
GABA25	False	
GABA26	False	
GABA27	False	
GABA28	False	
GABA29	True	S3
GABA31	False	
GABA32	False	
GABA33	False	
GABA34	False	
GABA35	False	
GABA37	True	S3
GABA38	False	
GABA39	False	
GABA40	False	
IND.C10.M	False	
IND.C13.M	True	S3
IND.C14.M	False	
IND.C15.M	True	S3
IND.C16.M	True	S3
IND.C18.M	True	S3
IND.C19.M	False	
IND.C2.M	False	
IND.C22.M	True	S4
IND.C23.M	False	
IND.C24.M	False	
IND.C25.M	False	
IND.C3.M	False	
IND.C4.M	False	
IND.C5.M	False	
IND.C6.M	False	
IND.C7.M	True	S3
IND.C9.M	False	
IND.HA	True	S3
IND.HAA	True	S3
IND.HAB	False	
IND.HAC	False	
IND.HAD	False	
IND.HAE	False	
IND.HAF	True	S3
IND.HAG	True	S3
IND.HAH	True	S3
IND.HAI	True	S3
IND.HAJ	False	
IND.HAK	False	
IND.HAL	False	
IND.HAM	False	
IND.HAN	False	
IND.HAO	True	S3
IND.HAP	True	S3
IND.HAR	True	S3
IND.HAT	True	S3
IND.HAU	True	S1
IND.HAV	False	
IND.HAX	False	
IND.HAZ	False	
IND.HB	True	S3
IND.HBA	True	S3
IND.HBB	False	
IND.HBC	True	S3
IND.HBD	False	
IND.HBE	False	
IND.HBF	False	
IND.HBG	True	S2
IND.HBH	False	
IND.HBI	False	
IND.HBJ	False	
IND.HBK	False	
IND.HBL	False	
IND.HBM	False	
IND.HBR	True	S3
IND.HBV	False	
IND.HBW	True	S1
IND.HBY	True	S4
IND.HBZ	False	
IND.HC	True	S3
IND.HCA	False	
IND.HCB	False	
IND.HCD	False	
IND.HCF	False	
IND.HCH	True	S3
IND.HCI	True	S3
IND.HCJ	False	
IND.HCK	False	
IND.HCL	True	S3
IND.HCM	True	S3
IND.HCN	False	
IND.HCO	True	S3
IND.HCP	False	
IND.HCQ	False	
IND.HCR	False	
IND.HCS	False	
IND.HCT	True	S3
IND.HCU	True	S3
IND.HCV	True	S3
IND.HCW	False	
IND.HCY	False	
IND.HCZ	True	S1
IND.HD	True	S3
IND.HDA	False	
IND.HDB	True	S3
IND.HDC	True	S3
IND.HDD	False	
IND.HDE	False	
IND.HDF	True	S4
IND.HE	False	
IND.HF	False	
IND.HG	True	S3
IND.HI	False	
IND.HJ	True	S3
IND.HK	False	
IND.HL	False	
IND.HM	False	
IND.HN	True	S3
IND.HO	True	S3
IND.HP	False	
IND.HQ	False	
IND.HR	True	S3
IND.HS	False	
IND.HT	True	S3
IND.HU	False	
IND.HV	False	
IND.HW	False	
IND.HY	False	
IND.HZ	True	S3
Indian1	False	
Indian2	False	
Indian3	False	
Indian4	False	
Indian5	False	
Indian6	False	
Indian7	False	
Indian8	False	
Indian9	False	
Indian10	False	
Indian11	False	
Indian12	False	
Indian13	False	
Indian14	False	
Indian15	False	
Indian16	False	
Indian17	False	
Indian18	False	
Indian19	False	
Indian20	False	
Indian21	False	
Indian22	False	
Indian23	False	
Indian24	False	
Indian25	False	
Indian26	False	
Indian27	False	
Indian28	False	
Indian29	False	
Indian30	False	
Indian31	False	
Ken.1000	True	S5
Ken.1004	False	
Ken.1008	False	
Ken.1012	False	
Ken.1016	False	
Ken.1022A	False	
Ken.1026	False	
Ken.1030	True	S5
Ken.1034	False	
Ken.1038	False	
Ken.1042	False	
Ken.1046	False	
Ken.1050	False	
Ken.1054	False	
Ken.1058A	False	
Ken.1062	False	
Ken.1066	False	
Ken.1070	False	
Ken.1074	False	
Ken.1078	False	
Ken.1082	True	S5
Ken.1086	True	S5
Ken.1090	False	
Ken.1098	False	
Ken.1102	False	
Ken.1106	True	S5
Ken.1110	False	
Ken.1114	True	S5
Ken.1118	False	
Ken.1122	False	
Ken.1126	False	
Ken.1130	False	
Ken.1134	False	
Ken.1138	False	
Ken.1142	False	
Ken.1146	True	S5
Ken.1151	False	
Ken.1155	False	
Ken.1161	False	
Ken.1165	False	
Ken.1169	False	
Ken.1173	False	
Ken.1177	False	
Ken.1181	False	
Ken.1185	True	S5
Ken.1189	False	
Ken.1193	False	
Ken.1197	False	
Ken.1201	True	S5
Ken.1205	False	
Ken.1210	True	S5
Ken.1215	False	
Ken.1219	False	
Ken.1223	True	S5
Ken.1227	False	
Ken.1232	False	
Ken.1238	True	S5
Ken.1242	False	
Ken.1247	False	
Ken.1251	False	
Ken.1255	True	S5
Ken.1261	False	
Ken.1266	True	S5
Ken.1270	False	
Ken.1275	False	
Ken.1282	False	
Ken.1288	False	
Ken.1292	False	
Ken.1296	False	
Ken.1300	False	
Ken.1304	False	
Ken.1308	False	
Ken.1312	True	S5
Ken.1316	True	S5
Ken.1322	False	
Ken.1326	False	
Ken.1330	False	
Ken.1334	False	
Ken.1338	False	
Ken.1343	False	
Ken.1349	False	
Ken.1353	False	
Ken.1358	True	S5
Ken.1363	False	
Ken.1371	False	
Ken.1376	False	
Ken.1380	False	
Ken.1385	False	
Ken.1390	False	
Ken.1398	False	
Ken.1402	False	
Ken.1407	False	
